0. 10 animals, 0 plants, 50 avg. energy, -1 avg. life time, 0 avg. childs
61. 12 animals, 36 plants, 61 avg. energy, 39 avg. life time, 0 avg. childs
62. 12 animals, 37 plants, 60 avg. energy, 39 avg. life time, 0 avg. childs
63. 11 animals, 36 plants, 68 avg. energy, 42 avg. life time, 0 avg. childs
64. 11 animals, 37 plants, 68 avg. energy, 42 avg. life time, 0 avg. childs
65. 12 animals, 37 plants, 63 avg. energy, 42 avg. life time, 0 avg. childs
66. 12 animals, 37 plants, 64 avg. energy, 42 avg. life time, 0 avg. childs
67. 13 animals, 36 plants, 61 avg. energy, 42 avg. life time, 0 avg. childs
68. 13 animals, 37 plants, 62 avg. energy, 41 avg. life time, 1 avg. childs
69. 13 animals, 36 plants, 64 avg. energy, 41 avg. life time, 1 avg. childs
70. 13 animals, 35 plants, 66 avg. energy, 41 avg. life time, 1 avg. childs
71. 13 animals, 35 plants, 68 avg. energy, 41 avg. life time, 1 avg. childs
72. 13 animals, 35 plants, 70 avg. energy, 41 avg. life time, 1 avg. childs
73. 13 animals, 36 plants, 71 avg. energy, 41 avg. life time, 1 avg. childs
74. 13 animals, 36 plants, 71 avg. energy, 41 avg. life time, 1 avg. childs
75. 13 animals, 37 plants, 70 avg. energy, 41 avg. life time, 1 avg. childs
76. 14 animals, 38 plants, 64 avg. energy, 41 avg. life time, 1 avg. childs
77. 14 animals, 39 plants, 65 avg. energy, 41 avg. life time, 1 avg. childs
78. 14 animals, 40 plants, 64 avg. energy, 41 avg. life time, 1 avg. childs
79. 14 animals, 40 plants, 64 avg. energy, 41 avg. life time, 1 avg. childs
80. 14 animals, 40 plants, 65 avg. energy, 41 avg. life time, 1 avg. childs
81. 14 animals, 42 plants, 64 avg. energy, 41 avg. life time, 1 avg. childs
82. 14 animals, 42 plants, 64 avg. energy, 41 avg. life time, 1 avg. childs
83. 15 animals, 42 plants, 60 avg. energy, 41 avg. life time, 1 avg. childs
84. 15 animals, 42 plants, 61 avg. energy, 41 avg. life time, 1 avg. childs
85. 14 animals, 41 plants, 67 avg. energy, 39 avg. life time, 1 avg. childs
86. 14 animals, 42 plants, 66 avg. energy, 39 avg. life time, 1 avg. childs
87. 14 animals, 43 plants, 66 avg. energy, 39 avg. life time, 1 avg. childs
88. 15 animals, 44 plants, 61 avg. energy, 39 avg. life time, 1 avg. childs
89. 15 animals, 43 plants, 62 avg. energy, 39 avg. life time, 1 avg. childs
90. 15 animals, 44 plants, 61 avg. energy, 39 avg. life time, 1 avg. childs
91. 15 animals, 43 plants, 63 avg. energy, 39 avg. life time, 1 avg. childs
92. 15 animals, 44 plants, 63 avg. energy, 39 avg. life time, 1 avg. childs
93. 15 animals, 45 plants, 64 avg. energy, 39 avg. life time, 1 avg. childs
94. 15 animals, 45 plants, 65 avg. energy, 39 avg. life time, 1 avg. childs
95. 16 animals, 45 plants, 63 avg. energy, 39 avg. life time, 1 avg. childs
96. 16 animals, 45 plants, 64 avg. energy, 37 avg. life time, 1 avg. childs
97. 17 animals, 44 plants, 62 avg. energy, 37 avg. life time, 1 avg. childs
98. 17 animals, 44 plants, 63 avg. energy, 37 avg. life time, 1 avg. childs
99. 17 animals, 42 plants, 67 avg. energy, 37 avg. life time, 1 avg. childs
100. 17 animals, 43 plants, 67 avg. energy, 37 avg. life time, 1 avg. childs
101. 19 animals, 42 plants, 62 avg. energy, 37 avg. life time, 1 avg. childs
102. 21 animals, 42 plants, 56 avg. energy, 37 avg. life time, 1 avg. childs
103. 21 animals, 40 plants, 59 avg. energy, 41 avg. life time, 1 avg. childs
104. 22 animals, 40 plants, 57 avg. energy, 41 avg. life time, 1 avg. childs
105. 23 animals, 40 plants, 54 avg. energy, 41 avg. life time, 1 avg. childs
106. 23 animals, 39 plants, 56 avg. energy, 41 avg. life time, 1 avg. childs
107. 25 animals, 40 plants, 51 avg. energy, 41 avg. life time, 1 avg. childs
108. 26 animals, 38 plants, 50 avg. energy, 41 avg. life time, 1 avg. childs
109. 27 animals, 38 plants, 49 avg. energy, 41 avg. life time, 1 avg. childs
110. 28 animals, 39 plants, 46 avg. energy, 41 avg. life time, 1 avg. childs
111. 29 animals, 38 plants, 45 avg. energy, 41 avg. life time, 1 avg. childs
112. 30 animals, 39 plants, 43 avg. energy, 41 avg. life time, 1 avg. childs
113. 31 animals, 37 plants, 43 avg. energy, 41 avg. life time, 1 avg. childs
114. 32 animals, 36 plants, 43 avg. energy, 41 avg. life time, 1 avg. childs
115. 33 animals, 35 plants, 42 avg. energy, 41 avg. life time, 1 avg. childs
116. 33 animals, 36 plants, 42 avg. energy, 41 avg. life time, 1 avg. childs
117. 34 animals, 36 plants, 40 avg. energy, 41 avg. life time, 1 avg. childs
118. 35 animals, 33 plants, 40 avg. energy, 41 avg. life time, 1 avg. childs
119. 35 animals, 31 plants, 41 avg. energy, 41 avg. life time, 1 avg. childs
120. 35 animals, 29 plants, 42 avg. energy, 41 avg. life time, 1 avg. childs
121. 35 animals, 26 plants, 44 avg. energy, 41 avg. life time, 1 avg. childs
122. 36 animals, 27 plants, 42 avg. energy, 41 avg. life time, 1 avg. childs
123. 37 animals, 28 plants, 41 avg. energy, 39 avg. life time, 1 avg. childs
124. 36 animals, 27 plants, 43 avg. energy, 43 avg. life time, 1 avg. childs
125. 38 animals, 28 plants, 40 avg. energy, 43 avg. life time, 1 avg. childs
126. 39 animals, 28 plants, 38 avg. energy, 43 avg. life time, 1 avg. childs
127. 39 animals, 26 plants, 39 avg. energy, 49 avg. life time, 1 avg. childs
128. 38 animals, 26 plants, 40 avg. energy, 47 avg. life time, 1 avg. childs
129. 36 animals, 26 plants, 42 avg. energy, 44 avg. life time, 1 avg. childs
130. 36 animals, 27 plants, 42 avg. energy, 44 avg. life time, 1 avg. childs
131. 37 animals, 29 plants, 40 avg. energy, 44 avg. life time, 1 avg. childs
132. 39 animals, 26 plants, 39 avg. energy, 44 avg. life time, 1 avg. childs
133. 40 animals, 23 plants, 39 avg. energy, 43 avg. life time, 1 avg. childs
134. 42 animals, 22 plants, 38 avg. energy, 43 avg. life time, 1 avg. childs
135. 46 animals, 22 plants, 34 avg. energy, 43 avg. life time, 1 avg. childs
136. 49 animals, 23 plants, 31 avg. energy, 43 avg. life time, 1 avg. childs
137. 51 animals, 20 plants, 31 avg. energy, 43 avg. life time, 1 avg. childs
138. 52 animals, 18 plants, 30 avg. energy, 43 avg. life time, 1 avg. childs
139. 56 animals, 17 plants, 28 avg. energy, 43 avg. life time, 1 avg. childs
140. 58 animals, 18 plants, 27 avg. energy, 41 avg. life time, 1 avg. childs
141. 58 animals, 16 plants, 27 avg. energy, 41 avg. life time, 1 avg. childs
142. 57 animals, 16 plants, 27 avg. energy, 40 avg. life time, 2 avg. childs
143. 59 animals, 17 plants, 26 avg. energy, 40 avg. life time, 2 avg. childs
144. 60 animals, 16 plants, 25 avg. energy, 40 avg. life time, 2 avg. childs
145. 61 animals, 14 plants, 25 avg. energy, 40 avg. life time, 2 avg. childs
146. 62 animals, 15 plants, 24 avg. energy, 40 avg. life time, 2 avg. childs
147. 60 animals, 17 plants, 24 avg. energy, 39 avg. life time, 2 avg. childs
148. 61 animals, 17 plants, 23 avg. energy, 39 avg. life time, 2 avg. childs
149. 62 animals, 16 plants, 23 avg. energy, 39 avg. life time, 2 avg. childs
150. 63 animals, 16 plants, 22 avg. energy, 39 avg. life time, 2 avg. childs
151. 62 animals, 13 plants, 23 avg. energy, 39 avg. life time, 2 avg. childs
152. 62 animals, 13 plants, 22 avg. energy, 39 avg. life time, 2 avg. childs
153. 62 animals, 14 plants, 21 avg. energy, 39 avg. life time, 2 avg. childs
154. 61 animals, 13 plants, 22 avg. energy, 38 avg. life time, 2 avg. childs
155. 60 animals, 13 plants, 21 avg. energy, 37 avg. life time, 2 avg. childs
156. 59 animals, 14 plants, 21 avg. energy, 37 avg. life time, 2 avg. childs
157. 57 animals, 14 plants, 21 avg. energy, 35 avg. life time, 2 avg. childs
158. 56 animals, 14 plants, 21 avg. energy, 35 avg. life time, 2 avg. childs
159. 55 animals, 11 plants, 22 avg. energy, 38 avg. life time, 2 avg. childs
160. 55 animals, 12 plants, 22 avg. energy, 37 avg. life time, 2 avg. childs
161. 52 animals, 12 plants, 22 avg. energy, 38 avg. life time, 2 avg. childs
162. 52 animals, 12 plants, 22 avg. energy, 38 avg. life time, 2 avg. childs
163. 54 animals, 12 plants, 21 avg. energy, 38 avg. life time, 2 avg. childs
164. 51 animals, 14 plants, 21 avg. energy, 40 avg. life time, 2 avg. childs
165. 51 animals, 13 plants, 21 avg. energy, 39 avg. life time, 2 avg. childs
166. 50 animals, 13 plants, 21 avg. energy, 40 avg. life time, 2 avg. childs
167. 50 animals, 12 plants, 21 avg. energy, 41 avg. life time, 2 avg. childs
168. 49 animals, 12 plants, 21 avg. energy, 41 avg. life time, 1 avg. childs
169. 49 animals, 12 plants, 21 avg. energy, 41 avg. life time, 1 avg. childs
170. 50 animals, 13 plants, 20 avg. energy, 41 avg. life time, 1 avg. childs
171. 50 animals, 11 plants, 20 avg. energy, 41 avg. life time, 1 avg. childs
172. 50 animals, 13 plants, 19 avg. energy, 42 avg. life time, 1 avg. childs
173. 51 animals, 15 plants, 18 avg. energy, 42 avg. life time, 1 avg. childs
174. 49 animals, 16 plants, 18 avg. energy, 42 avg. life time, 1 avg. childs
175. 48 animals, 13 plants, 19 avg. energy, 42 avg. life time, 1 avg. childs
176. 48 animals, 12 plants, 19 avg. energy, 42 avg. life time, 1 avg. childs
177. 49 animals, 11 plants, 19 avg. energy, 42 avg. life time, 1 avg. childs
178. 49 animals, 12 plants, 19 avg. energy, 42 avg. life time, 1 avg. childs
179. 48 animals, 14 plants, 18 avg. energy, 41 avg. life time, 2 avg. childs
180. 48 animals, 13 plants, 18 avg. energy, 41 avg. life time, 2 avg. childs
181. 47 animals, 13 plants, 18 avg. energy, 41 avg. life time, 2 avg. childs
182. 46 animals, 13 plants, 18 avg. energy, 41 avg. life time, 2 avg. childs
183. 46 animals, 13 plants, 17 avg. energy, 41 avg. life time, 2 avg. childs
184. 45 animals, 14 plants, 17 avg. energy, 40 avg. life time, 2 avg. childs
185. 44 animals, 14 plants, 17 avg. energy, 41 avg. life time, 2 avg. childs
186. 44 animals, 11 plants, 17 avg. energy, 41 avg. life time, 2 avg. childs
187. 44 animals, 12 plants, 17 avg. energy, 41 avg. life time, 2 avg. childs
188. 43 animals, 13 plants, 17 avg. energy, 40 avg. life time, 2 avg. childs
189. 41 animals, 11 plants, 19 avg. energy, 42 avg. life time, 2 avg. childs
190. 36 animals, 12 plants, 21 avg. energy, 42 avg. life time, 2 avg. childs
191. 34 animals, 10 plants, 23 avg. energy, 44 avg. life time, 2 avg. childs
192. 33 animals, 10 plants, 24 avg. energy, 44 avg. life time, 2 avg. childs
193. 32 animals, 11 plants, 25 avg. energy, 44 avg. life time, 2 avg. childs
194. 32 animals, 13 plants, 24 avg. energy, 44 avg. life time, 2 avg. childs
195. 32 animals, 12 plants, 24 avg. energy, 44 avg. life time, 2 avg. childs
196. 30 animals, 14 plants, 25 avg. energy, 45 avg. life time, 2 avg. childs
197. 30 animals, 14 plants, 25 avg. energy, 45 avg. life time, 2 avg. childs
198. 29 animals, 16 plants, 25 avg. energy, 44 avg. life time, 2 avg. childs
199. 29 animals, 16 plants, 24 avg. energy, 44 avg. life time, 2 avg. childs
200. 28 animals, 17 plants, 25 avg. energy, 44 avg. life time, 2 avg. childs
201. 28 animals, 19 plants, 24 avg. energy, 44 avg. life time, 2 avg. childs
202. 28 animals, 19 plants, 24 avg. energy, 44 avg. life time, 2 avg. childs
203. 27 animals, 18 plants, 25 avg. energy, 44 avg. life time, 2 avg. childs
204. 25 animals, 18 plants, 28 avg. energy, 46 avg. life time, 2 avg. childs
205. 24 animals, 18 plants, 30 avg. energy, 46 avg. life time, 1 avg. childs
206. 24 animals, 17 plants, 31 avg. energy, 46 avg. life time, 1 avg. childs
207. 23 animals, 18 plants, 32 avg. energy, 46 avg. life time, 2 avg. childs
208. 23 animals, 18 plants, 33 avg. energy, 46 avg. life time, 2 avg. childs
209. 23 animals, 20 plants, 32 avg. energy, 46 avg. life time, 2 avg. childs
210. 23 animals, 21 plants, 31 avg. energy, 46 avg. life time, 2 avg. childs
211. 23 animals, 20 plants, 32 avg. energy, 46 avg. life time, 2 avg. childs
212. 21 animals, 21 plants, 34 avg. energy, 47 avg. life time, 2 avg. childs
213. 22 animals, 21 plants, 33 avg. energy, 47 avg. life time, 2 avg. childs
214. 23 animals, 21 plants, 33 avg. energy, 47 avg. life time, 2 avg. childs
215. 25 animals, 20 plants, 31 avg. energy, 47 avg. life time, 2 avg. childs
216. 26 animals, 21 plants, 29 avg. energy, 47 avg. life time, 2 avg. childs
217. 26 animals, 20 plants, 30 avg. energy, 47 avg. life time, 2 avg. childs
218. 26 animals, 17 plants, 32 avg. energy, 47 avg. life time, 2 avg. childs
219. 25 animals, 18 plants, 32 avg. energy, 48 avg. life time, 2 avg. childs
220. 24 animals, 18 plants, 34 avg. energy, 48 avg. life time, 2 avg. childs
221. 24 animals, 19 plants, 34 avg. energy, 48 avg. life time, 2 avg. childs
222. 23 animals, 21 plants, 34 avg. energy, 48 avg. life time, 2 avg. childs
223. 23 animals, 21 plants, 34 avg. energy, 48 avg. life time, 2 avg. childs
224. 25 animals, 21 plants, 32 avg. energy, 48 avg. life time, 2 avg. childs
225. 24 animals, 21 plants, 33 avg. energy, 49 avg. life time, 2 avg. childs
226. 25 animals, 21 plants, 33 avg. energy, 49 avg. life time, 2 avg. childs
227. 25 animals, 21 plants, 33 avg. energy, 49 avg. life time, 2 avg. childs
228. 25 animals, 21 plants, 33 avg. energy, 49 avg. life time, 2 avg. childs
229. 25 animals, 21 plants, 34 avg. energy, 49 avg. life time, 2 avg. childs
230. 25 animals, 20 plants, 34 avg. energy, 50 avg. life time, 2 avg. childs
231. 28 animals, 21 plants, 30 avg. energy, 50 avg. life time, 2 avg. childs
232. 28 animals, 22 plants, 30 avg. energy, 50 avg. life time, 2 avg. childs
233. 29 animals, 23 plants, 29 avg. energy, 50 avg. life time, 2 avg. childs
234. 30 animals, 23 plants, 28 avg. energy, 50 avg. life time, 2 avg. childs
235. 31 animals, 24 plants, 27 avg. energy, 50 avg. life time, 2 avg. childs
236. 30 animals, 26 plants, 27 avg. energy, 50 avg. life time, 2 avg. childs
237. 30 animals, 26 plants, 27 avg. energy, 50 avg. life time, 2 avg. childs
238. 32 animals, 24 plants, 26 avg. energy, 50 avg. life time, 2 avg. childs
239. 33 animals, 24 plants, 25 avg. energy, 50 avg. life time, 2 avg. childs
240. 34 animals, 23 plants, 25 avg. energy, 50 avg. life time, 2 avg. childs
241. 36 animals, 21 plants, 24 avg. energy, 50 avg. life time, 2 avg. childs
242. 37 animals, 21 plants, 23 avg. energy, 50 avg. life time, 2 avg. childs
243. 36 animals, 19 plants, 25 avg. energy, 50 avg. life time, 2 avg. childs
244. 37 animals, 17 plants, 25 avg. energy, 50 avg. life time, 2 avg. childs
245. 39 animals, 19 plants, 23 avg. energy, 50 avg. life time, 2 avg. childs
246. 39 animals, 20 plants, 22 avg. energy, 50 avg. life time, 2 avg. childs
247. 39 animals, 22 plants, 21 avg. energy, 50 avg. life time, 2 avg. childs
248. 39 animals, 19 plants, 22 avg. energy, 50 avg. life time, 2 avg. childs
249. 39 animals, 18 plants, 23 avg. energy, 50 avg. life time, 2 avg. childs
250. 39 animals, 19 plants, 22 avg. energy, 50 avg. life time, 2 avg. childs
251. 40 animals, 19 plants, 21 avg. energy, 50 avg. life time, 2 avg. childs
252. 40 animals, 20 plants, 21 avg. energy, 50 avg. life time, 2 avg. childs
253. 37 animals, 20 plants, 22 avg. energy, 52 avg. life time, 2 avg. childs
254. 35 animals, 21 plants, 23 avg. energy, 51 avg. life time, 2 avg. childs
255. 36 animals, 21 plants, 23 avg. energy, 51 avg. life time, 2 avg. childs
256. 36 animals, 21 plants, 23 avg. energy, 51 avg. life time, 2 avg. childs
257. 36 animals, 20 plants, 24 avg. energy, 51 avg. life time, 2 avg. childs
258. 35 animals, 20 plants, 24 avg. energy, 51 avg. life time, 2 avg. childs
259. 32 animals, 19 plants, 27 avg. energy, 52 avg. life time, 2 avg. childs
260. 33 animals, 20 plants, 26 avg. energy, 52 avg. life time, 2 avg. childs
261. 34 animals, 20 plants, 25 avg. energy, 52 avg. life time, 2 avg. childs
262. 34 animals, 20 plants, 25 avg. energy, 52 avg. life time, 2 avg. childs
263. 34 animals, 21 plants, 25 avg. energy, 52 avg. life time, 2 avg. childs
264. 35 animals, 20 plants, 25 avg. energy, 52 avg. life time, 2 avg. childs
265. 36 animals, 22 plants, 23 avg. energy, 52 avg. life time, 2 avg. childs
266. 35 animals, 22 plants, 24 avg. energy, 53 avg. life time, 2 avg. childs
267. 34 animals, 21 plants, 25 avg. energy, 52 avg. life time, 2 avg. childs
268. 35 animals, 21 plants, 24 avg. energy, 52 avg. life time, 2 avg. childs
269. 36 animals, 20 plants, 24 avg. energy, 52 avg. life time, 2 avg. childs
270. 38 animals, 22 plants, 22 avg. energy, 52 avg. life time, 2 avg. childs
271. 38 animals, 22 plants, 22 avg. energy, 52 avg. life time, 2 avg. childs
272. 38 animals, 23 plants, 22 avg. energy, 52 avg. life time, 2 avg. childs
273. 37 animals, 23 plants, 23 avg. energy, 54 avg. life time, 2 avg. childs
274. 38 animals, 23 plants, 21 avg. energy, 54 avg. life time, 2 avg. childs
275. 39 animals, 23 plants, 21 avg. energy, 54 avg. life time, 2 avg. childs
276. 39 animals, 25 plants, 20 avg. energy, 54 avg. life time, 2 avg. childs
277. 40 animals, 23 plants, 20 avg. energy, 54 avg. life time, 2 avg. childs
278. 41 animals, 23 plants, 19 avg. energy, 54 avg. life time, 2 avg. childs
279. 42 animals, 24 plants, 18 avg. energy, 54 avg. life time, 2 avg. childs
280. 42 animals, 23 plants, 18 avg. energy, 54 avg. life time, 1 avg. childs
281. 41 animals, 25 plants, 17 avg. energy, 53 avg. life time, 2 avg. childs
282. 38 animals, 22 plants, 21 avg. energy, 53 avg. life time, 2 avg. childs
283. 38 animals, 22 plants, 21 avg. energy, 53 avg. life time, 2 avg. childs
284. 38 animals, 23 plants, 20 avg. energy, 53 avg. life time, 2 avg. childs
285. 38 animals, 20 plants, 21 avg. energy, 53 avg. life time, 2 avg. childs
286. 37 animals, 21 plants, 21 avg. energy, 55 avg. life time, 1 avg. childs
287. 39 animals, 21 plants, 20 avg. energy, 55 avg. life time, 1 avg. childs
288. 37 animals, 20 plants, 22 avg. energy, 56 avg. life time, 1 avg. childs
289. 36 animals, 18 plants, 23 avg. energy, 56 avg. life time, 1 avg. childs
290. 35 animals, 20 plants, 23 avg. energy, 56 avg. life time, 1 avg. childs
291. 35 animals, 20 plants, 23 avg. energy, 56 avg. life time, 1 avg. childs
292. 35 animals, 19 plants, 23 avg. energy, 56 avg. life time, 1 avg. childs
293. 34 animals, 18 plants, 24 avg. energy, 55 avg. life time, 1 avg. childs
294. 33 animals, 19 plants, 25 avg. energy, 55 avg. life time, 1 avg. childs
295. 34 animals, 20 plants, 23 avg. energy, 55 avg. life time, 1 avg. childs
296. 32 animals, 21 plants, 25 avg. energy, 55 avg. life time, 1 avg. childs
297. 33 animals, 22 plants, 23 avg. energy, 55 avg. life time, 1 avg. childs
298. 33 animals, 23 plants, 23 avg. energy, 54 avg. life time, 1 avg. childs
299. 33 animals, 21 plants, 24 avg. energy, 54 avg. life time, 1 avg. childs
300. 35 animals, 20 plants, 23 avg. energy, 54 avg. life time, 1 avg. childs
301. 36 animals, 20 plants, 22 avg. energy, 54 avg. life time, 1 avg. childs
302. 36 animals, 19 plants, 22 avg. energy, 54 avg. life time, 1 avg. childs
303. 35 animals, 19 plants, 23 avg. energy, 54 avg. life time, 1 avg. childs
304. 34 animals, 15 plants, 25 avg. energy, 55 avg. life time, 1 avg. childs
305. 33 animals, 16 plants, 26 avg. energy, 55 avg. life time, 1 avg. childs
306. 35 animals, 12 plants, 27 avg. energy, 55 avg. life time, 1 avg. childs
307. 35 animals, 13 plants, 26 avg. energy, 55 avg. life time, 1 avg. childs
308. 36 animals, 15 plants, 24 avg. energy, 55 avg. life time, 1 avg. childs
309. 35 animals, 14 plants, 25 avg. energy, 55 avg. life time, 1 avg. childs
310. 35 animals, 15 plants, 24 avg. energy, 55 avg. life time, 1 avg. childs
311. 34 animals, 15 plants, 25 avg. energy, 56 avg. life time, 1 avg. childs
312. 34 animals, 16 plants, 24 avg. energy, 56 avg. life time, 1 avg. childs
313. 36 animals, 17 plants, 22 avg. energy, 56 avg. life time, 1 avg. childs
314. 35 animals, 16 plants, 23 avg. energy, 56 avg. life time, 1 avg. childs
315. 33 animals, 16 plants, 24 avg. energy, 55 avg. life time, 2 avg. childs
316. 32 animals, 18 plants, 24 avg. energy, 55 avg. life time, 2 avg. childs
317. 32 animals, 16 plants, 25 avg. energy, 55 avg. life time, 2 avg. childs
318. 32 animals, 18 plants, 24 avg. energy, 55 avg. life time, 2 avg. childs
319. 31 animals, 18 plants, 24 avg. energy, 55 avg. life time, 2 avg. childs
320. 30 animals, 19 plants, 25 avg. energy, 55 avg. life time, 2 avg. childs
321. 30 animals, 21 plants, 24 avg. energy, 55 avg. life time, 2 avg. childs
322. 30 animals, 20 plants, 25 avg. energy, 55 avg. life time, 2 avg. childs
323. 29 animals, 18 plants, 28 avg. energy, 55 avg. life time, 2 avg. childs
324. 29 animals, 19 plants, 27 avg. energy, 55 avg. life time, 2 avg. childs
325. 29 animals, 19 plants, 28 avg. energy, 55 avg. life time, 2 avg. childs
326. 29 animals, 18 plants, 29 avg. energy, 55 avg. life time, 2 avg. childs
327. 28 animals, 17 plants, 30 avg. energy, 55 avg. life time, 2 avg. childs
328. 28 animals, 17 plants, 30 avg. energy, 55 avg. life time, 2 avg. childs
329. 29 animals, 17 plants, 29 avg. energy, 55 avg. life time, 2 avg. childs
330. 28 animals, 18 plants, 29 avg. energy, 55 avg. life time, 2 avg. childs
331. 28 animals, 19 plants, 28 avg. energy, 55 avg. life time, 2 avg. childs
332. 29 animals, 20 plants, 27 avg. energy, 55 avg. life time, 2 avg. childs
333. 30 animals, 21 plants, 25 avg. energy, 55 avg. life time, 2 avg. childs
334. 30 animals, 20 plants, 26 avg. energy, 55 avg. life time, 2 avg. childs
335. 30 animals, 22 plants, 25 avg. energy, 55 avg. life time, 2 avg. childs
336. 30 animals, 23 plants, 24 avg. energy, 55 avg. life time, 2 avg. childs
337. 30 animals, 23 plants, 25 avg. energy, 55 avg. life time, 2 avg. childs
338. 30 animals, 20 plants, 26 avg. energy, 55 avg. life time, 2 avg. childs
339. 30 animals, 22 plants, 25 avg. energy, 55 avg. life time, 2 avg. childs
